@RELATION digits
@Attribute 0 numeric
@Attribute 1 numeric
@Attribute 2 numeric
@Attribute 3 numeric
@Attribute 4 numeric
@Attribute 5 numeric
@Attribute 6 numeric
@Attribute 7 numeric
@Attribute 8 numeric
@Attribute 9 numeric
@Attribute 10 numeric
@Attribute 11 numeric
@Attribute 12 numeric
@Attribute 13 numeric
@Attribute 14 numeric
@Attribute 15 numeric
@Attribute 16 numeric
@Attribute 17 numeric
@Attribute 18 numeric
@Attribute 19 numeric
@Attribute 20 numeric
@Attribute 21 numeric
@Attribute 22 numeric
@Attribute 23 numeric
@Attribute 24 numeric
@Attribute 25 numeric
@Attribute 26 numeric
@Attribute 27 numeric
@Attribute 28 numeric
@Attribute 29 numeric
@Attribute 30 numeric
@Attribute 31 numeric
@Attribute 32 numeric
@Attribute 33 numeric
@Attribute 34 numeric
@Attribute 35 numeric
@Attribute 36 numeric
@Attribute 37 numeric
@Attribute 38 numeric
@Attribute 39 numeric
@Attribute 40 numeric
@Attribute 41 numeric
@Attribute 42 numeric
@Attribute 43 numeric
@Attribute 44 numeric
@Attribute 45 numeric
@Attribute 46 numeric
@Attribute 47 numeric
@Attribute 48 numeric
@Attribute 49 numeric
@Attribute 50 numeric
@Attribute 51 numeric
@Attribute 52 numeric
@Attribute 53 numeric
@Attribute 54 numeric
@Attribute 55 numeric
@Attribute 56 numeric
@Attribute 57 numeric
@Attribute 58 numeric
@Attribute 59 numeric
@Attribute 60 numeric
@Attribute 61 numeric
@Attribute 62 numeric
@Attribute 63 numeric
@Attribute 64 numeric
@Attribute 65 numeric
@Attribute 66 numeric
@Attribute 67 numeric
@Attribute 68 numeric
@Attribute 69 numeric
@Attribute 70 numeric
@Attribute 71 numeric
@Attribute 72 numeric
@Attribute 73 numeric
@Attribute 74 numeric
@Attribute 75 numeric
@Attribute 76 numeric
@Attribute 77 numeric
@Attribute 78 numeric
@Attribute 79 numeric
@Attribute 80 numeric
@Attribute 81 numeric
@Attribute 82 numeric
@Attribute 83 numeric
@Attribute 84 numeric
@Attribute 85 numeric
@Attribute 86 numeric
@Attribute 87 numeric
@Attribute 88 numeric
@Attribute 89 numeric
@Attribute 90 numeric
@Attribute 91 numeric
@Attribute 92 numeric
@Attribute 93 numeric
@Attribute 94 numeric
@Attribute 95 numeric
@Attribute 96 numeric
@Attribute 97 numeric
@Attribute 98 numeric
@Attribute 99 numeric
@Attribute 100 numeric
@Attribute 101 numeric
@Attribute 102 numeric
@Attribute 103 numeric
@Attribute 104 numeric
@Attribute 105 numeric
@Attribute 106 numeric
@Attribute 107 numeric
@Attribute 108 numeric
@Attribute 109 numeric
@Attribute 110 numeric
@Attribute 111 numeric
@Attribute 112 numeric
@Attribute 113 numeric
@Attribute 114 numeric
@Attribute 115 numeric
@Attribute 116 numeric
@Attribute 117 numeric
@Attribute 118 numeric
@Attribute 119 numeric
@Attribute 120 numeric
@Attribute 121 numeric
@Attribute 122 numeric
@Attribute 123 numeric
@Attribute 124 numeric
@Attribute 125 numeric
@Attribute 126 numeric
@Attribute 127 numeric
@Attribute 128 numeric
@Attribute 129 numeric
@Attribute 130 numeric
@Attribute 131 numeric
@Attribute 132 numeric
@Attribute 133 numeric
@Attribute 134 numeric
@Attribute 135 numeric
@Attribute 136 numeric
@Attribute 137 numeric
@Attribute 138 numeric
@Attribute 139 numeric
@Attribute 140 numeric
@Attribute 141 numeric
@Attribute 142 numeric
@Attribute 143 numeric
@Attribute 144 numeric
@Attribute 145 numeric
@Attribute 146 numeric
@Attribute 147 numeric
@Attribute 148 numeric
@Attribute 149 numeric
@Attribute 150 numeric
@Attribute 151 numeric
@Attribute 152 numeric
@Attribute 153 numeric
@Attribute 154 numeric
@Attribute 155 numeric
@Attribute 156 numeric
@Attribute 157 numeric
@Attribute 158 numeric
@Attribute 159 numeric
@Attribute 160 numeric
@Attribute 161 numeric
@Attribute 162 numeric
@Attribute 163 numeric
@Attribute 164 numeric
@Attribute 165 numeric
@Attribute 166 numeric
@Attribute 167 numeric
@Attribute 168 numeric
@Attribute 169 numeric
@Attribute 170 numeric
@Attribute 171 numeric
@Attribute 172 numeric
@Attribute 173 numeric
@Attribute 174 numeric
@Attribute 175 numeric
@Attribute 176 numeric
@Attribute 177 numeric
@Attribute 178 numeric
@Attribute 179 numeric
@Attribute 180 numeric
@Attribute 181 numeric
@Attribute 182 numeric
@Attribute 183 numeric
@Attribute 184 numeric
@Attribute 185 numeric
@Attribute 186 numeric
@Attribute 187 numeric
@Attribute 188 numeric
@Attribute 189 numeric
@Attribute 190 numeric
@Attribute 191 numeric
@Attribute 192 numeric
@Attribute 193 numeric
@Attribute 194 numeric
@Attribute 195 numeric
@Attribute 196 numeric
@Attribute 197 numeric
@Attribute 198 numeric
@Attribute 199 numeric
@Attribute class {label0,label1,label2,label3,label4,label5,label6,label7,label8,label9}
@DATA
0.0,0.0,0.012305548,0.024232076,0.049335312,0.06338573,0.06631137,0.07246422,0.070549764,0.07124172,0.066727705,0.06769526,0.06440397,0.06553155,0.056363426,0.057823114,0.02030964,0.028171252,0.0,0.0,0.049751446,0.07493868,0.070518,0.07457898,0.07678316,0.07700681,0.07077414,0.06153017,0.044391535,0.027683374,0.030591961,0.01913886,0.053803477,0.043937333,0.06682982,0.06991523,0.07018953,0.07378387,0.043817613,0.0533205,0.11486308,0.09880834,0.07879741,0.077927485,0.05086549,0.03373111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289747,0.042662352,0.07187843,0.07456778,0.099891104,0.1115156,0.0,0.0,0.01964309,0.017295156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048723347,0.066018924,0.0794931,0.082267515,0.090396225,0.083537705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008541183,0.016300784,0.04377005,0.05954319,0.0689633,0.070502944,0.07649131,0.07087834,0.013877558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04871662,0.07223559,0.07825122,0.08988257,0.074337326,0.07757758,0.056562103,0.048782267,0.017381068,0.005128641,0.0,0.0,0.0,0.0,0.0,0.0,0.011293071,0.021288428,0.08751644,0.106520645,0.09926102,0.10526073,0.085882574,0.0831615,0.034092233,0.014021707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027465142,0.042251598,0.09687764,0.09977616,0.11240259,0.12110077,0.07563092,0.06282074,0.013494685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026835933,0.042103864,0.08073238,0.080127284,0.08219103,0.082868434,0.08750205,0.08654445,0.033937518,0.05003727,0.031678908,0.04550823,0.025811285,0.037658222,0.022500146,0.03367096,0.025385413,0.039678384,0.044091225,0.07687081,0.04932024,0.0742001,0.10820728,0.11337827,0.08768361,0.09578279,0.07591584,0.08189882,0.071509644,0.07232879,0.0726251,0.07344616,0.07529377,0.08258569,0.08303846,0.09276448,0.10974843,0.12048792,0.1356231,0.14188959,label2
0.0,0.0,0.012305548,0.024232076,0.049335312,0.06338573,0.06631137,0.07246422,0.070549764,0.07124172,0.066727705,0.06769526,0.06440397,0.06553155,0.047697708,0.057823114,0.02030964,0.028171252,0.0,0.0,0.049751446,0.07493868,0.08003827,0.07457898,0.07678316,0.07700681,0.07077414,0.06153017,0.044391535,0.027683374,0.030591961,0.01913886,0.053803477,0.043937333,0.06682982,0.06991523,0.07018953,0.07378387,0.043817613,0.0533205,0.11486308,0.09880834,0.07879741,0.077927485,0.05086549,0.03373111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289747,0.042662352,0.07187843,0.07456778,0.076262966,0.06709718,0.0,0.0,0.009984278,0.0057650516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905475,0.017143635,0.048723347,0.066018924,0.0794931,0.082267515,0.077657275,0.066224694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008541183,0.016300784,0.051505998,0.06422618,0.0689633,0.070502944,0.07649131,0.07087834,0.013877558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04871662,0.07223559,0.07825122,0.08988257,0.074337326,0.07757758,0.04889013,0.03747892,0.0088352505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011293071,0.021288428,0.08751644,0.106520645,0.09926102,0.10526073,0.085882574,0.0831615,0.034092233,0.014021707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027465142,0.042251598,0.09687764,0.09977616,0.11240259,0.12110077,0.06330024,0.04587471,0.013494685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026835933,0.042103864,0.08073238,0.080127284,0.08219103,0.082868434,0.07695442,0.071324416,0.033937518,0.05003727,0.031678908,0.04550823,0.025811285,0.037658222,0.022500146,0.03367096,0.025385413,0.039678384,0.029954167,0.046093874,0.04932024,0.0742001,0.10820728,0.11337827,0.08768361,0.09578279,0.07591584,0.08189882,0.071509644,0.07232879,0.0726251,0.07344616,0.07529377,0.08258569,0.08303846,0.09276448,0.10974843,0.12048792,0.1356231,0.14188959,label2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039634813,0.051875688,0.061235167,0.06769526,0.067055665,0.06553155,0.07585347,0.07263085,0.054361247,0.044226572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060799453,0.08106938,0.10040112,0.10183867,0.072840564,0.06156513,0.073440686,0.0730239,0.0695814,0.06991523,0.049458362,0.038360577,0.0,0.0,0.0,0.0,0.0,0.0,0.05015905,0.06675416,0.13316505,0.13153724,0.08566445,0.062197834,0.0,0.0,0.06878007,0.08371742,0.07845841,0.07784331,0.050648436,0.03876814,0.0,0.0,0.0,0.0,0.009347357,0.016306028,0.08671963,0.094599634,0.11430768,0.10791296,0.030599495,0.008850147,0.0,0.0,0.06002947,0.07100549,0.07793095,0.07640352,0.056014035,0.042771265,0.0,0.0,0.0,0.0,0.04255019,0.058093548,0.08813308,0.084781304,0.05433674,0.034918826,0.0,0.0,0.0,0.0,0.04595354,0.054860197,0.07180271,0.070502944,0.060093734,0.045618653,0.0,0.0,0.05955021,0.07834885,0.099828884,0.09293129,0.10074871,0.09920404,0.056203313,0.068722025,0.037967514,0.054868504,0.029669732,0.0431522,0.06821842,0.07757758,0.07456551,0.07438334,0.06034075,0.053741537,0.033932287,0.052146055,0.11751397,0.10348623,0.09444534,0.089856185,0.11405938,0.11075219,0.11895473,0.114287496,0.10334788,0.10526073,0.09969595,0.10295028,0.10169392,0.103163145,0.0881197,0.08397358,0.07106854,0.0687207,0.082881436,0.085041754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07958804,0.07968512,0.085019715,0.079621494,0.049924828,0.037682395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054866154,0.062447164,0.07286369,0.07013392,0.055635836,0.042968504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043077607,0.053198613,0.086457394,0.09276448,0.052491643,0.027956354,0.0,0.0,label4
0.0,0.0,0.0,0.0,0.07770335,0.08704866,0.072630055,0.07246422,0.06808105,0.07124172,0.06439274,0.06769526,0.062150314,0.06553155,0.07030453,0.07263085,0.08972859,0.09785814,0.0,0.0,0.0,0.0,0.016215187,0.025668405,0.07409632,0.07700681,0.086475864,0.09382138,0.04291913,0.027683374,0.029596504,0.01913886,0.026490668,0.017229693,0.022325188,0.014254086,0.02344753,0.015042811,0.0,0.0,0.0,0.0,0.04978542,0.062039886,0.08590964,0.09167458,0.12342356,0.13153724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054830268,0.067536294,0.09119131,0.094599634,0.0941204,0.09324566,0.07955076,0.1036775,0.07946674,0.09908817,0.05541988,0.07100549,0.031468876,0.041873273,0.00851572,0.011181619,0.0,0.0,0.01390741,0.023890188,0.091688916,0.09191203,0.08168584,0.084781304,0.0792885,0.07666069,0.06269518,0.05107846,0.05431865,0.044090085,0.057683907,0.05954319,0.0665501,0.070502944,0.0822986,0.087744266,0.037477966,0.0431538,0.028173609,0.035685048,0.06285911,0.048315413,0.0634383,0.051576648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046105377,0.04791496,0.071679965,0.07546681,0.076578185,0.07734782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06586963,0.0687207,0.07681837,0.085041754,0.023017818,0.037468016,0.03605089,0.049070045,0.010378044,0.013561356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033756495,0.05032524,0.06837224,0.07247943,0.07741221,0.080439724,0.08218548,0.07880159,0.07790735,0.080127284,0.079314955,0.082868434,0.06212349,0.07973784,0.032660477,0.05003727,0.030486858,0.04550823,0.05930017,0.07310843,0.067533456,0.07013392,0.0761935,0.08264689,0.04626546,0.021762576,0.0,0.0,0.034886222,0.040344227,0.057484835,0.04979792,0.057300918,0.05832191,0.069007345,0.07232879,0.07008376,0.07344616,0.049362134,0.04293669,0.054439504,0.04822869,0.012626555,0.0,0.0,0.0,label5
0.0,0.0,0.012305548,0.024232076,0.039186127,0.055019625,0.06631137,0.07246422,0.070549764,0.07124172,0.066727705,0.06769526,0.06440397,0.06553155,0.047697708,0.057823114,0.02030964,0.028171252,0.0,0.0,0.032956593,0.05198593,0.070518,0.07457898,0.07678316,0.07700681,0.07077414,0.06153017,0.044391535,0.027683374,0.030591961,0.01913886,0.044680122,0.0381941,0.06682982,0.06991523,0.07018953,0.07378387,0.043817613,0.0533205,0.085643664,0.08143153,0.07879741,0.077927485,0.06077392,0.046191316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049335737,0.061972875,0.07187843,0.07456778,0.076262966,0.06709718,0.0,0.0,0.01964309,0.017295156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594615,0.07640352,0.0794931,0.082267515,0.077657275,0.066224694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008541183,0.016300784,0.04377005,0.05954319,0.0689633,0.070502944,0.07649131,0.07087834,0.013877558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04871662,0.07223559,0.07825122,0.08988257,0.074337326,0.07757758,0.048591174,0.038672246,0.0088352505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011293071,0.021288428,0.10066098,0.114287496,0.09926102,0.10526073,0.085882574,0.0831615,0.034092233,0.014021707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018193593,0.02931048,0.08535439,0.09977616,0.11240259,0.12110077,0.07563092,0.06282074,0.013494685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013160202,0.023514232,0.071129546,0.080127284,0.08219103,0.082868434,0.098460674,0.100157656,0.033937518,0.05003727,0.031678908,0.04550823,0.025811285,0.037658222,0.022500146,0.03367096,0.025385413,0.039678384,0.029954167,0.046093874,0.03350659,0.044492446,0.10820728,0.11337827,0.08768361,0.09578279,0.07591584,0.08189882,0.071509644,0.07232879,0.0726251,0.07344616,0.07529377,0.08258569,0.08303846,0.09276448,0.10974843,0.12048792,0.1356231,0.14188959,label2
0.0,0.0,0.01184172,0.024232076,0.03779228,0.055019625,0.047552783,0.057690457,0.052132096,0.066400215,0.057244513,0.05849427,0.040691424,0.0521712,0.03851991,0.046786074,0.01962876,0.028171252,0.0,0.0,0.04792379,0.07493868,0.06008922,0.060243644,0.034129474,0.02093319,0.020258203,0.0063759973,0.0,0.0,0.019326577,0.01913886,0.050958034,0.05443841,0.06449128,0.06991523,0.067733414,0.07378387,0.042362645,0.0533205,0.12472564,0.114350624,0.051659092,0.040514864,0.0,0.0,0.0,0.0,0.02444303,0.042486046,0.0,0.0,0.0,0.0,0.05621522,0.061972875,0.06936323,0.07456778,0.07368962,0.06709718,0.13261968,0.122252636,0.07444881,0.073301345,0.029323075,0.04541684,0.03406743,0.051808503,0.121669576,0.13022794,0.042074326,0.025375174,0.0,0.0,0.055287946,0.07121123,0.07671144,0.082267515,0.06320306,0.046868164,0.030582143,0.02533937,0.06220583,0.047785494,0.08168584,0.084781304,0.0792885,0.07666069,0.052751753,0.036148958,0.0,0.0,0.02779634,0.043554455,0.0665501,0.070502944,0.04704347,0.032284975,0.013422945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046983775,0.07223559,0.0656294,0.08377425,0.04866894,0.04033295,0.016190186,0.0050550094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022193838,0.03811841,0.084424496,0.106520645,0.05475406,0.03873005,0.021646686,0.006996387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045049954,0.062011167,0.07386093,0.065435454,0.025410488,0.008229874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696148,0.06294066,0.066374905,0.08907769,0.07790735,0.080127284,0.070510216,0.07160514,0.062208977,0.07973784,0.06669193,0.08297486,0.06225345,0.075464524,0.03384671,0.042988855,0.021715762,0.03367096,0.041098043,0.060180523,0.10459713,0.10500749,0.13151017,0.13354638,0.04809723,0.030820249,0.029215481,0.019527877,0.041252993,0.03701383,0.053911496,0.051506884,0.07008376,0.07344616,0.07265905,0.08258569,0.07189521,0.07493359,0.06053909,0.044332806,0.01739682,0.0,label2
0.0,0.0,0.011358966,0.024232076,0.03628942,0.055019625,0.045697406,0.057690457,0.05012951,0.066400215,0.05507077,0.05849427,0.039103758,0.0521712,0.037007026,0.046786074,0.009613579,0.013300662,0.0,0.0,0.03047109,0.05198593,0.065445736,0.07457898,0.040829126,0.028334191,0.019548055,0.0063759973,0.0,0.0,0.028486686,0.01913886,0.057579402,0.06018164,0.06206468,0.06991523,0.057927825,0.063755326,0.040696055,0.0533205,0.10568388,0.114350624,0.05786399,0.0511066,0.0,0.0,0.0,0.0,0.023449555,0.042486046,0.0,0.0,0.0,0.0,0.062191583,0.06726302,0.06675331,0.07456778,0.070919305,0.06709718,0.11342067,0.10563633,0.07162177,0.073301345,0.028136801,0.04541684,0.03268922,0.051808503,0.10309438,0.13022794,0.0,0.0,0.0,0.0,0.06120273,0.07640352,0.07382503,0.082267515,0.060861688,0.046868164,0.014494844,0.016892914,0.05994862,0.047785494,0.06986039,0.07325801,0.07633365,0.07666069,0.05085146,0.036148958,0.0,0.0,0.040574573,0.05954319,0.06404603,0.070502944,0.04534881,0.032284975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033364467,0.056701995,0.07262272,0.08988257,0.04690293,0.04033295,0.015622643,0.0050550094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02129178,0.03811841,0.081181444,0.106520645,0.052781638,0.03873005,0.020887865,0.006996387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034355626,0.053826485,0.06999636,0.08059751,0.024519728,0.008229874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04470872,0.07251122,0.037476193,0.060693495,0.07497595,0.080127284,0.07633059,0.082868434,0.059781756,0.07973784,0.0640898,0.08297486,0.059824493,0.075464524,0.032503787,0.042988855,0.020837246,0.03367096,0.04793945,0.06579711,0.08710093,0.08067619,0.077921934,0.09955717,0.05753877,0.04171685,0.028193226,0.019527877,0.03194045,0.029142665,0.05192347,0.051506884,0.06744674,0.07344616,0.06992513,0.08258569,0.06097836,0.060837034,0.05835827,0.044332806,0.0,0.0,label2
0.03231219,0.016920693,0.087209016,0.108931735,0.032638878,0.030975165,0.040332753,0.037674487,0.03780661,0.037038904,0.03575843,0.035195082,0.022993512,0.023318578,0.019077722,0.014807737,0.024348602,0.019950993,0.058174707,0.07722557,0.08417423,0.078528464,0.0658346,0.07457898,0.043050483,0.061306916,0.050243083,0.07469339,0.05406644,0.08107614,0.07287391,0.093874685,0.06522657,0.084510356,0.05497013,0.06991523,0.057733618,0.07378387,0.03808486,0.0743439,0.093490206,0.09237051,0.030031594,0.049254533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044847548,0.04456487,0.055701658,0.07784331,0.013993899,0.025664553,0.0,0.0,0.025761258,0.035193905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709182,0.06271233,0.05726509,0.08312787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076336316,0.0,0.0691736,0.07936132,0.061244283,0.08480417,0.00667029,0.0132455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089690246,0.10129016,0.09348541,0.1142867,0.017262058,0.030935556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048356526,0.0407506,0.093975656,0.114287496,0.03783077,0.066530675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079685636,0.09977616,0.09245551,0.12110077,0.010990338,0.023965303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067605324,0.082868434,0.080987744,0.100157656,0.06703727,0.074219875,0.052801393,0.04928176,0.052310668,0.07310843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016436458,0.027573805,0.048892308,0.065201566,0.052858647,0.07232879,0.04071916,0.058472205,0.007469246,0.015874356,0.0,0.0,0.0,0.0,0.0,0.0,label7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075576627,0.013693855,0.03733693,0.04929328,0.058819756,0.06553155,0.017624944,0.0049359123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076599546,0.09491783,0.09180963,0.093874685,0.037760824,0.022972923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04213528,0.06526065,0.1250269,0.123442255,0.12326142,0.1284835,0.104290165,0.10515635,0.05291855,0.040471103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100268185,0.10791296,0.10311504,0.08540641,0.1010449,0.09908817,0.091021754,0.08918906,0.052562784,0.03972255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057148907,0.07325801,0.07492218,0.062239233,0.011760273,0.0,0.056282595,0.067514576,0.06967864,0.068909176,0.04842942,0.03665481,0.0,0.0,0.0,0.0,0.0,0.0,0.053701792,0.06766926,0.08990829,0.08013536,0.0,0.0,0.0,0.0,0.06033215,0.071557604,0.07703349,0.07757758,0.05029287,0.038672246,0.0,0.0,0.022157852,0.037383202,0.03718306,0.05134347,0.082845375,0.089856185,0.1135222,0.11075219,0.118394494,0.114287496,0.09138705,0.090953924,0.09922642,0.10295028,0.101214975,0.103163145,0.077921286,0.07256007,0.05420267,0.06405052,0.037905984,0.019731915,0.08000116,0.056598112,0.030965485,0.017362332,0.034660995,0.020342035,0.04021553,0.024689624,0.039637916,0.025419043,0.10451389,0.10213808,0.10221017,0.100091435,0.075871706,0.064316906,0.01715924,0.0049256217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669319,0.075464524,0.083192706,0.078439064,0.049145024,0.03646295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04127144,0.04731127,0.044557173,0.03038691,0.020110747,0.006304172,0.0,0.0,0.0,0.0,label4
0.0,0.0,0.0,0.0,0.028286682,0.041791648,0.047487434,0.057690457,0.059964303,0.07124172,0.06439274,0.06769526,0.040635504,0.0521712,0.03062998,0.039805643,0.0,0.0,0.0,0.0,0.015552563,0.029033184,0.05023531,0.06444237,0.05856398,0.050502796,0.029935673,0.019127991,0.032213695,0.020762531,0.038756613,0.033404123,0.05985456,0.06018164,0.06449128,0.06991523,0.05236119,0.058741055,0.014075945,0.02036662,0.081121586,0.09880834,0.060076293,0.0511066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04851244,0.050143745,0.06936323,0.07456778,0.073589586,0.06709718,0.13261968,0.122252636,0.06542548,0.060410295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008062056,0.010384598,0.07671144,0.082267515,0.07493502,0.066224694,0.10470585,0.09894836,0.091688916,0.09191203,0.035588544,0.04646475,0.0,0.0,0.0,0.0,0.008219243,0.016300784,0.057151053,0.068909176,0.02297802,0.014373907,0.07283077,0.08178126,0.088951334,0.07953418,0.01437502,0.016848195,0.07237066,0.06617837,0.093378596,0.09920404,0.09249993,0.099828094,0.0717101,0.090986304,0.07548941,0.08988257,0.04901265,0.03908838,0.008239516,0.0,0.071679965,0.07546681,0.066501774,0.056469996,0.0,0.0,0.0,0.0,0.036595948,0.02257979,0.062218312,0.051651753,0.054812167,0.03873005,0.021673767,0.006996387,0.0,0.0,0.02587123,0.0416625,0.06586963,0.0687207,0.035383273,0.023117375,0.0,0.0,0.008585747,0.016369363,0.010378044,0.013561356,0.0,0.0,0.0,0.0,0.0,0.0,0.009784512,0.019239252,0.06940552,0.079621494,0.046714358,0.036519613,0.0,0.0,0.025863236,0.042103864,0.068619095,0.080127284,0.061964247,0.05901239,0.0,0.0,0.010471304,0.020033529,0.040674135,0.059912585,0.060271423,0.06336176,0.031147523,0.019064894,0.0,0.0,0.0,0.0,0.016522922,0.021006485,0.070940025,0.058945894,0.08461534,0.09578279,0.07325935,0.08189882,0.061913487,0.05842598,0.04010375,0.027024074,0.008662547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label9
